지역,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08
대전  5년 이하,67.86308654,66.68299129,66.1007929,65.97276665,65.88294251,64.49350783,63.82569468,63.34653764,63.74318042,65.25664856,65.92782181,66.64237462,67.03365045,67.22895106,67.62746576,68.09573431,68.28112033,68.40726174,68.69927093,69.10336503,69.27803776,69.2841789,69.48864926,70.06696828,70.54160539,70.94727498,71.11668451,70.68270548,70.29591105,69.70106059,69.58440852,69.65250233,69.86463071,69.85651563,69.96523426,70.11072664,70.09355541,70.33169386,70.36514243,70.50051745,70.8174461,71.07103463,71.24091272,71.26998151,71.53942364,71.53942364,71.78720755,72.18182769,72.21734148,72.58119755,72.76622883,73.01923946,73.22151315,73.67937572,74.00951211,74.17413219,74.24803178,74.33872851,74.19732804,74.32109061,74.51555152,74.88211508,74.98586806,75.23544711,74.73686191,74.39756316,74.26252005,74.01636941,74.71664808,75.16957307,76.09915956,76.10742265,76.11334582,75.87734956,75.7275562,76.10113132,75.66353604,75.55691428,75.59803479,75.56658039,75.68053685,75.79037807,76.06391601,76.10681588,76.33115346,76.40483555,76.3049869,76.32245615,76.38780344,76.59967877,76.78291219,76.83896302,77.2544349,77.45905119,77.6913775,77.9644413,78.58910975,79.59595377,80.32968397,80.43172236,80.67900435,81.85329929,83.20213208,84.93932758,86.96797258,88.03184752,89.13234697,91.8966855,94.33758708,95.911347,97.71945748,98.53825101,99.14110441,100,100.4796183,101.6163076,102.2107104,102.562778,102.2751439,102.0501436,101.5346812,100.5346268,99.59537918,99.23751091,98.60235918,97.77980116,96.93120116,96.24709411
대전  5년 초과 ~ 10년 이하,62.59579299,61.70023468,61.37830033,61.15967599,60.8636471,60.05264493,59.59150583,59.12618914,59.47296497,60.62018163,61.32790235,61.63568448,61.84245687,62.52301929,63.16798715,64.02551491,64.44554249,64.83567047,65.1033616,65.33118895,65.53931327,65.895099,66.08247944,66.26082367,66.8297604,67.13113865,67.30852715,67.07304129,67.02829394,67.06613294,66.96032492,66.8775614,67.07344214,67.20889717,67.26222742,67.33036851,67.52217034,67.61802133,67.65645664,67.80698396,67.93315477,67.97610027,68.04195344,68.24518005,68.29403608,68.46979484,68.61879139,68.66173084,68.77142895,69.03224739,69.272249,69.45455578,69.69078033,69.81577053,70.01773856,70.17948169,70.21669007,70.40742582,70.73791537,71.00555158,71.31700419,71.40717014,71.49050946,71.53267487,71.82624505,71.66991693,71.70754925,71.95752566,72.21285754,72.38104348,72.72982091,72.70185024,72.87212341,73.09153935,73.35358959,73.38046241,73.14177785,72.96629273,72.97719225,73.06747448,73.2058979,73.44429725,73.70351059,73.84562614,73.96564504,74.14262367,74.33846154,74.47532662,74.66303384,74.82558816,74.86631877,74.95417073,75.28142323,75.73339653,76.63751375,77.10407562,78.32372828,78.69854047,79.4997346,80.060824,80.6621101,81.75447673,82.43899301,83.69319359,84.0791342,85.3218949,87.28535208,90.28679977,94.64773092,96.87633814,98.32680345,99.1796012,99.4454692,100,100.6734779,101.4079283,101.9590604,102.2653512,102.3018983,101.8916759,100.5823116,99.98346225,98.88625178,98.42897326,97.82406871,97.10768662,96.19790472,95.19192629
대전  10년 초과 ~ 15년 이하,69.0418149,68.15979686,67.93117733,67.6672,67.47648309,67.05370992,66.62806507,66.42045798,66.760031,67.5229201,68.15254438,68.24644902,68.60147557,69.4359007,69.96399279,70.79663325,71.21549517,71.73611304,71.85101019,72.36351824,72.608598,72.90197404,73.20612319,73.58474433,74.12320512,74.78060918,75.05040184,75.13546772,74.94679588,74.85091038,74.63601467,74.58557351,74.88854949,75.19955703,75.34438772,75.1896656,75.2289388,75.32647925,75.46185798,75.49726551,75.55384951,75.58090792,75.69767703,75.74412239,75.90613149,76.03567608,76.18699378,76.39790219,76.63202395,76.81856683,77.23547828,77.31908109,77.4327191,77.46485561,77.52270244,77.67626629,77.78785493,77.91447818,78.03253249,78.14328128,78.27435327,78.45222649,78.68592089,78.69387075,78.69580063,78.83469369,78.83812191,79.08810886,79.39697785,79.78409662,80.10616719,80.20366192,80.27534157,80.29241986,80.28411648,80.01117728,79.46994002,79.37584693,79.50125972,79.5300218,79.49471018,79.54327122,79.74137825,79.75660678,79.94315825,79.97276693,80.07485486,79.9653442,80.22058887,80.43740907,80.56369912,80.77005957,81.31904652,81.59922068,81.96091734,82.25892096,82.95992751,83.97349757,84.96249715,85.29045139,85.33762193,86.08177149,86.80853066,87.62761587,88.66952963,89.98705455,90.72667943,93.0346513,94.90390675,96.41277817,97.05484904,98.53154,99.15011731,100,100.8033189,101.4737085,102.1913948,102.8886375,103.8395878,104.1504284,104.0662383,103.9932294,103.6959861,103.4357255,103.0068678,102.6470939,102.5394593,101.6449391
대전  15년 초과 ~ 20년 이하,69.71175642,69.07230923,68.70739471,68.43791213,67.94646493,67.06477168,66.65124351,65.80520836,65.94662594,66.59841164,67.21198669,67.58315892,67.73811414,67.98995881,68.50473234,69.6726538,70.41272887,71.06076501,71.56683792,72.30274041,72.78407159,73.25976208,73.6860995,74.07862778,74.86093786,75.29670405,75.62612067,75.61864216,75.52119771,75.50719913,75.33916401,75.24282976,75.30220846,75.42825334,75.33667224,75.1986654,75.24713278,75.19755721,75.36002132,75.42372995,75.44962652,75.45040079,75.38281512,75.44816781,75.73868686,75.97672566,76.24190065,76.35907636,76.38700512,76.24524432,76.22019895,76.2948045,76.45115582,76.57737462,76.56132907,76.60004717,76.65949924,76.82959892,77.0137339,77.12167195,77.41050448,77.67999038,77.98050463,78.08732191,78.01206589,78.23060598,78.40812308,78.59507958,78.7603653,79.02582684,79.50987173,79.56128604,79.8416944,80.14380791,80.22109816,80.22759138,79.56455608,79.33428826,79.17446562,79.05960513,78.96666114,78.86382986,79.17804189,79.45837765,79.68892345,79.99238539,79.83857305,79.8752853,80.08224117,80.18025867,80.39222624,80.79492941,81.09991781,81.1997727,81.68969396,82.40705889,83.34006162,84.14322988,84.99276249,85.14425226,85.22653802,86.48795809,87.39465386,88.2871044,89.80105844,90.5853637,91.18190988,92.19454833,93.41023542,95.32054472,96.04367694,97.15357637,98.43549528,100,100.9427648,102.1684999,103.1910371,104.3034318,104.8852819,105.0938378,105.105173,105.237156,104.8950731,104.4621919,104.275644,103.705954,103.3579314,101.9605669
대전  20년 초과,69.91469852,69.78328732,69.36649993,68.80322959,68.42735778,67.98676436,67.57256771,67.00779405,67.19454901,67.75222267,68.14644757,68.43447807,68.85583452,69.20810596,69.80143157,70.32092869,70.31147879,70.43232066,70.8958093,71.13370049,71.4131622,71.57986568,71.68843165,71.81577394,72.44204699,72.75126115,73.26829742,73.37099369,73.21987696,73.01024148,73.11698339,73.24780838,73.36955123,73.64078583,73.76187642,73.8168519,73.96107076,74.05374811,74.2300073,74.31185307,74.2999999,74.31763007,74.31638723,74.35964808,74.5365542,74.71406545,74.98101141,75.10905367,75.1448744,75.30879237,75.5142641,75.61737803,75.74528554,75.82597612,75.98256065,76.11623329,76.22132505,76.29222742,76.39460971,76.51184039,76.72108215,76.93273885,77.07524603,77.12158917,76.91611714,76.86187746,76.81490464,77.07474679,77.18487349,77.35114246,77.80332465,77.8218582,77.88590677,77.99604816,78.06711658,77.98341584,77.86461283,77.63023834,77.59930056,77.60131055,77.55158469,77.79464982,77.89830715,77.84803155,78.01011981,78.00504137,78.00308014,77.93456153,77.9281611,77.96724827,77.96149273,78.32346576,78.72490202,78.93344444,79.31937474,79.88693438,80.79015664,81.5207009,82.29451954,82.69026876,83.03961493,84.69225887,85.5380297,86.70262565,87.94908507,88.95488041,90.10520902,91.75018563,93.18663405,94.76433965,96.06416556,97.20861169,98.35671482,100,101.3425404,102.5805445,103.6115553,105.0033477,105.7440141,105.8600669,105.7707226,105.5508812,105.2464563,105.1181297,104.9002942,104.7502242,104.3208549,103.4752097
울산  5년 이하,68.42463392,68.74567736,69.01108219,69.20888302,69.43361761,69.47496484,69.44119384,69.22972884,69.25565321,69.32634628,69.85916515,70.1084951,70.31327735,70.43917406,70.58062947,70.85462132,70.97733606,71.09985755,71.42063891,71.56528875,71.74716174,72.01035661,72.11205608,72.22622791,72.62654065,72.68159108,72.62487835,72.73513722,72.64209389,72.54951862,72.55061802,72.74325791,73.05109833,73.28456191,73.66146059,73.95514745,74.02842853,74.24227135,74.351663,74.54873129,74.78057963,74.83383601,74.94916826,75.16353691,75.39564819,75.62209253,75.8593902,76.0055403,76.30918504,76.66239405,76.95167413,77.27517363,77.49238584,77.67595327,77.52826904,77.94969017,78.07980331,78.23497752,78.1887407,78.23832264,78.23111829,78.2780154,78.26783344,78.30867429,78.39660011,78.38249915,78.88310413,78.68200653,78.75130334,78.57803334,78.37181288,78.14470601,77.93111484,77.74697623,77.58604357,77.2612296,76.67667919,76.45937721,75.78958425,75.09459755,74.39700319,73.87198817,73.09786559,72.53520032,71.97270086,71.54483874,70.9342543,70.24454042,69.80914151,69.56396914,69.20214886,69.31322768,69.48550533,70.14014547,70.86195668,71.4942634,72.64151737,73.39557906,74.02517913,74.54407573,74.93479009,75.89523586,77.58053549,79.48341845,81.56440708,83.57561789,86.18556059,91.08766454,94.40974532,96.48702271,97.21688557,97.98535675,99.00388836,100,101.0966448,102.2895551,103.2602596,103.5599728,104.2914119,104.283334,104.2246418,103.8257919,103.6437593,103.4796755,102.9873207,102.4999112,101.8023272,100.6822816
울산  5년 초과 ~ 10년 이하,73.35930998,74.1838006,75.11567229,75.784749,76.53854869,77.22913496,77.11612518,76.99799801,76.98616684,76.94613649,77.15346047,77.33625562,77.51537973,77.77116691,77.95220461,78.26343058,78.46417015,78.74142099,78.96406392,79.06770189,79.03645733,79.14989016,79.30045957,79.51002423,79.2637783,79.25579397,79.34222158,79.3756774,79.41685329,79.48471132,79.57485074,79.75633963,79.81767475,79.94102358,80.12188435,80.22606896,80.29596467,80.36273605,80.49577127,80.69533195,80.84673418,81.10764155,81.27278751,81.45550729,81.6943436,82.06977156,82.19185868,82.36856449,82.55614896,82.83919054,83.1273333,83.39220957,83.59372472,83.91139403,84.10719544,84.08800988,84.10733986,84.22242644,84.20784908,84.22829329,84.22134626,84.24361528,84.38781086,84.36597881,84.36071027,84.26512502,84.31879458,84.2817755,84.30648837,84.28853179,84.22669149,83.97752338,83.11617128,82.77423692,82.5395281,82.01926542,81.20170827,80.40213349,79.4016167,78.28119792,77.43198897,76.53823351,76.05665312,75.53276224,75.0545797,74.5815883,74.25975656,73.57574556,73.02270025,72.79694233,72.61707541,72.33688341,72.34055118,72.68512287,73.1687554,73.51141054,74.4997418,75.37380711,76.15504749,76.93659035,77.21203059,77.75107566,78.69115571,79.67953373,81.84714504,83.3830017,84.82341152,89.63953385,93.13980271,94.86211112,96.64343224,97.31255454,98.39233471,100,101.4605724,102.523435,102.9982363,103.6311576,104.7456325,105.5221927,105.3541553,105.3748897,105.2992448,105.308256,105.1682834,104.7469087,104.4509699,103.111269
울산  10년 초과 ~ 15년 이하,79.52675501,80.07324472,80.52672251,81.34425355,81.93552444,82.2588052,81.83261453,81.61862106,81.57009908,81.53355966,81.91568858,82.09945655,82.0664799,82.05951346,82.10953418,82.35740183,82.41115422,82.3867648,82.63872149,82.7549032,83.12613662,83.3916592,83.60367914,83.50387824,83.72625394,83.71734852,84.06892782,84.08913809,84.15743371,84.20986135,84.30674307,84.39172753,84.68134143,84.79449575,84.89063069,85.0458023,85.1758137,85.33829552,85.44647031,85.64567976,85.97704179,86.15498375,86.37603813,86.6323279,86.93668246,87.05929104,87.34598557,87.49038652,87.65530195,87.94563104,87.92627505,87.91834543,88.37789477,88.3270529,88.50046819,88.14639229,88.45814583,88.68957701,88.90708149,88.86197882,89.02530166,88.76571882,88.96813099,88.79822619,88.752718,88.72522132,88.76691516,88.67985697,88.61268781,88.50713946,88.29981511,88.02943783,87.74279984,87.28565671,86.46290242,85.57320437,84.12662254,83.04424563,81.94948022,80.55434402,79.83940642,79.12653698,78.28915988,77.08414439,76.47440118,76.21192402,75.76216023,75.22468116,74.76425426,74.54805884,74.25772012,73.9441517,73.96393484,74.06061412,74.33157899,74.9126521,76.07436886,77.03652119,77.83887986,78.41281043,78.91204164,79.67750975,81.19876477,82.60275886,84.24394069,85.82663276,87.55089805,91.53974093,93.61634473,95.27462956,96.66751215,97.53854398,98.44184506,100,101.2037805,102.0525624,103.4641247,104.9508997,105.866795,106.3169679,106.9931742,107.3615605,107.4032812,107.6949189,107.9953738,108.7121544,108.9471514,108.6871841
울산  15년 초과 ~ 20년 이하,79.57634092,80.99432226,82.32335445,83.15643226,84.15937053,84.90212285,84.35389169,83.93619305,83.78128604,83.59871611,84.21503727,84.65745788,84.7802436,84.91891831,85.20075823,85.71342643,85.73740654,86.06671071,86.31103163,86.6116781,86.73152081,87.01917882,87.1982008,87.37521671,87.03030738,87.3460623,87.59374061,87.61370087,87.62685107,87.82040324,87.96703302,88.09622624,88.18378036,88.414616,88.52475683,88.71364361,88.74433777,88.85405454,88.96479363,89.12782532,89.29536166,89.4377403,89.60583771,89.73783387,90.14870442,90.40744661,90.65620834,90.79451886,91.11239337,91.31401295,91.47676417,91.49835393,91.73836799,91.64795551,91.4476629,91.21379349,91.22354487,91.42366735,91.34244941,91.23478595,91.15878627,91.09945753,91.06944974,91.09175014,91.09256835,91.06430223,90.99107397,90.8409844,90.81556938,90.69714755,90.50668421,90.34739126,90.00210251,89.41148492,89.16730378,88.70287659,87.52311151,86.99467319,85.83090071,84.52904162,83.60173412,82.65975084,81.4911833,80.60603506,80.04486797,79.58510208,79.16672601,78.56767559,77.94207184,77.4534507,76.87467581,76.30524845,75.79856071,75.67453431,75.71813566,76.21147127,76.33976628,76.88467249,77.37468475,77.36186052,77.38152688,78.1159303,79.18457567,80.93937649,83.60427066,85.15408425,87.15715674,90.96690514,92.86394772,94.80891718,96.16995051,97.17672372,97.71584874,100,100.7818863,102.5090192,103.3192407,104.8254152,106.0240092,106.589533,106.9476041,107.2488945,107.3572282,107.6220539,107.331839,107.1357046,106.7668609,106.4225837
울산  20년 초과,96.63479008,98.04808732,99.01093629,100.339077,101.1991762,101.8180733,100.9659403,100.5820823,100.4723403,100.6099637,101.0103127,101.0632368,101.2916468,101.2460112,101.6003922,102.0091161,102.528563,102.9790657,103.2599101,103.2131871,103.3113258,103.5423374,103.9849385,103.6969206,103.6347271,103.8924571,104.1210418,104.0735577,104.2345994,104.986519,105.5424683,105.9799296,106.339208,106.5832812,106.7328472,106.9386614,107.0138594,107.0044232,107.0556244,107.3793741,107.6115506,107.9654611,108.1414122,108.2687387,108.4990033,108.8795994,109.0965828,109.2275469,109.3938621,109.4435005,109.2400758,109.3614445,109.334563,109.1841267,108.9784227,108.7272529,108.5927645,108.5338633,108.3489543,108.288826,107.953222,107.8649201,107.9840692,108.0555982,107.8863124,107.8345134,107.5657132,107.2763155,107.0044008,106.8593163,106.527778,106.3108271,105.9338011,104.9976208,104.1762014,103.3080673,101.9190012,100.6887952,99.1712968,97.61447469,96.45434888,95.04950281,93.5406474,92.08483516,90.93276568,90.17045138,89.25473397,88.39355314,87.63051659,86.62223443,85.86756662,85.29346257,84.86370462,84.70231168,84.7941403,85.10448839,85.35985621,85.73741455,86.21092282,86.42342698,86.49771927,86.96678403,87.33637287,88.05545907,89.35188185,90.45095885,92.14440803,94.43354211,95.83522048,96.96962658,97.3678994,97.9123219,98.49913677,100,100.8975836,102.0876379,103.0044669,104.577651,105.8021977,106.4908145,107.1484684,107.2553445,107.4800789,107.6680103,108.0497352,108.3388829,108.6154167,108.5206097
세종  5년 이하,,,,,,,,,,,58.70205834,59.62526204,61.24292259,63.8002571,65.64305312,66.60401054,67.93053443,68.19628928,69.01135149,69.98533299,71.40719998,72.98742048,73.63620666,74.30972442,74.19026713,74.03106018,73.17249186,71.68744964,69.28265025,67.11492226,63.55132771,58.80860298,55.49324651,54.47534876,54.8300883,55.41225697,55.66253073,56.14869147,56.03058678,56.29062745,56.25529781,56.67827147,56.74549446,56.7550562,56.87089414,56.98837161,57.04465289,57.0126869,57.12938387,57.72705974,58.05270473,58.47108486,59.11492072,59.58359653,60.40411168,61.40841492,61.61818186,61.67275812,61.70893687,61.68513813,61.57684844,61.38645468,60.38182385,56.82599502,51.72389853,50.13668399,49.81179993,50.07157189,50.4215403,50.7520551,51.41952423,52.16743867,53.25362697,52.51052096,52.42876059,52.27521999,51.27050814,50.23469495,49.01177606,48.27149103,47.93717005,49.0654109,52.36511664,54.80191692,55.60517496,55.9458343,55.54285588,54.12844263,53.58916365,52.74369853,52.19707496,51.93853058,51.81082119,51.95422669,52.41235281,53.42715603,55.80681628,56.46548579,58.84029152,59.86064903,60.14583918,60.79302502,63.39747845,68.66401163,73.64489814,79.16501596,83.6289163,90.89999048,97.62665643,100.655938,101.0178198,101.1066782,100.7373504,100,99.37399778,99.02410853,99.13474797,99.47299314,99.34910067,97.1065689,95.72927949,94.33869439,92.73651019,91.56058043,90.38369891,89.16357019,88.09412073,86.79890823
세종  5년 초과 ~ 10년 이하,,,,,,,,,,,50.44138778,51.99670055,52.14238039,53.19510127,54.39824332,55.01922354,55.31113189,55.30618031,55.61831593,55.79173354,56.04666444,56.71113495,57.0425405,57.33556223,58.91259057,59.57608019,59.75682838,59.778785,59.32506491,59.03269097,59.0945758,58.60609011,56.33637613,55.65919506,54.97183911,53.4649261,53.28601892,52.48884269,52.44879479,52.36075029,52.44765453,52.4476073,52.31121307,52.16361117,52.00263125,52.06147554,52.22873209,52.47345391,52.76487207,52.83469499,53.06163535,53.3608332,54.06450002,54.90428055,55.62456309,56.48950382,56.86495838,57.7395814,58.52022315,58.67519931,58.89984659,59.04821501,58.96713,59.08414957,58.4722081,57.95880545,57.61778976,57.43683717,57.45779275,57.52150735,57.89699924,58.10852111,58.37291602,58.58679879,58.43508254,58.08777949,56.9173871,55.97201454,54.99444442,54.46279861,54.63551632,55.35298904,57.05069406,58.26154804,58.51337613,58.78895873,58.54981214,58.25241937,57.85146148,57.12943452,56.88655408,56.51846025,56.75159914,56.76202399,56.80238125,57.05921748,59.08992211,59.29595237,60.2008621,60.6944664,61.44505151,62.28431049,65.64197456,69.31867941,75.40472214,81.7358195,86.60190658,92.78690555,97.68079399,100.0958316,100.2716105,100.2716105,100.1414209,100,99.71035791,99.58767216,99.65964169,99.93923562,99.56243678,98.55514199,96.55737285,95.80751595,93.64882805,92.96320467,91.92873029,91.15347325,90.3094385,88.92964383
세종  10년 초과 ~ 15년 이하,,,,,,,,,,,71.25179538,72.32646794,75.31200293,77.99937623,81.037824,81.82009117,82.32458245,83.78656142,83.43764136,84.03931709,84.53577265,84.03309129,84.26373968,84.88068989,84.84006744,85.24320653,85.00735482,85.07534739,84.30471164,83.74210873,82.72617241,81.69129213,80.21277339,79.35337396,77.77331505,75.46031052,74.75814387,74.4853968,74.38523214,74.19102894,73.66770413,72.82151157,72.40886371,72.38779317,72.5281364,72.35670096,72.46783068,72.46794168,72.60095462,72.48501605,72.23442949,71.95425917,71.38565926,71.00243938,70.9069073,70.91657592,70.91657592,70.52671163,70.63039465,70.73131507,70.48121167,70.50313821,71.59685523,71.46152925,71.82529924,72.03512824,72.49031176,72.56809743,73.13468767,73.39256811,72.88210742,72.3292323,72.14209171,72.14209171,72.14209171,71.90824069,73.00561434,74.27179172,74.27179172,73.79183097,72.28144655,72.28144655,72.28144655,72.28144655,72.16187255,72.16187255,72.16187255,72.16187255,70.46921295,69.80368168,69.80368168,69.12732531,68.94072335,68.80242632,68.60089718,68.60089718,68.57186433,68.34721448,68.66597669,68.83770506,68.93142606,70.48921975,74.2416646,78.48908955,82.64180336,83.32995303,85.33312154,88.07799746,91.15100574,95.7064303,97.35789102,98.25180684,98.97141524,100,100.9473196,101.926559,102.1056366,103.5567789,103.1591978,101.7685673,100.5784809,99.91919598,97.70724356,97.90189231,97.72182878,96.61612683,96.0495577,95.53052252
세종  15년 초과 ~ 20년 이하,,,,,,,,,,,52.06312073,54.07285268,54.83869261,55.26286971,55.71391701,56.66206277,57.47438088,57.7449174,58.52124829,59.50130884,60.20789293,61.19924382,61.61896745,61.92284509,63.35734328,63.35734328,63.06009187,62.88513425,62.73010241,62.55429206,62.45636734,61.77080242,60.64644055,60.8202576,60.40139679,60.75010882,60.68656241,60.59187536,60.59187536,60.30695148,60.17716215,60.79824604,60.64820262,60.60805842,60.75099647,60.92233165,60.99126339,61.24068409,61.5270759,61.80319295,61.86368501,62.3556186,62.8746432,63.1391951,63.47233602,63.55736172,63.69036458,63.94024928,64.29192241,64.26281069,64.24512245,64.18522057,64.1384911,64.18925952,64.20069294,64.21308849,64.23484119,64.32320366,64.49692629,64.69981015,64.49204028,64.04358388,64.12638267,64.12638267,64.12638267,64.1854587,64.1854587,64.30046036,64.11535863,63.97161904,63.91001834,63.89070448,63.89070448,64.01614382,64.01614382,64.01614382,64.01614382,63.12772603,62.76621227,62.44098123,62.21331866,62.21331866,62.5373639,62.5373639,62.28904899,62.28904899,62.46377684,63.69887799,64.64159071,64.51105522,65.07313896,65.2220547,67.09349222,68.10591583,72.48044415,77.15022328,82.4395634,84.66516495,91.27543874,96.5622573,98.65594948,99.3978813,99.5197693,100,101.1646057,101.9769566,101.9127862,102.2425913,102.670634,102.7488643,101.7251515,100.8367764,100.658819,100.1067153,97.46582156,97.71929102,96.23960171,94.79573145
세종  20년 초과,,,,,,,,,,,59.32405568,60.94705519,64.29947746,64.29947746,65.88683172,68.1733685,70.41479201,70.41479201,70.41479201,71.7680981,72.99106565,73.73183744,74.07897122,74.07897122,72.14915372,72.48024633,72.43325373,72.4732336,72.86459984,73.02900978,73.65580014,73.35432759,72.38078043,72.24573852,72.55044516,72.91196564,72.83691216,72.78203399,72.48330335,72.37012742,71.99358041,71.82765155,71.76893028,71.55915739,72.02339055,71.99225415,71.75523063,71.77217862,71.47850631,70.75002643,70.98904045,70.87532134,69.72960903,69.98400085,70.10976782,69.57676838,69.68834736,69.33970208,69.11593293,68.92773781,69.02588957,69.16125777,68.79351932,68.64230661,68.7133057,68.70314719,68.77061282,69.11875633,69.38916743,69.53428676,69.69950509,69.68012535,70.06845873,70.10194504,70.26018158,70.37861724,70.08706315,70.15704607,70.21563954,70.0582704,70.52205008,70.45539508,70.49363041,70.62737708,70.62737708,70.87155744,70.76225025,70.40586557,69.83566809,69.83566809,69.83566809,69.83566809,69.71195102,70.02271144,69.82683924,69.82683924,70.10343114,71.0847839,70.95747158,71.91041851,72.09363323,72.09363323,73.74541751,76.24591171,78.51793659,79.84367101,80.71529626,84.39587096,87.41955341,94.02784459,97.94279608,99.00607158,99.51306713,100,100.8093958,101.326975,101.4224344,101.7785361,103.2083742,104.6457976,104.0594368,105.2497817,105.5251393,104.1949533,103.2093226,102.2579098,102.2812509,102.0579216
강원  5년 이하,76.2699354,76.58612008,77.49996525,77.69722328,78.10112059,77.99488959,77.81083453,77.80333214,77.8603022,78.13140769,78.1914621,78.0708493,78.11290094,78.13656612,77.95986196,77.90647036,78.11589441,78.67258245,78.51934587,78.57517561,78.37590318,78.63257987,78.93378522,79.69117988,78.85950886,79.05006346,79.53392279,79.50710426,78.92552845,78.95090582,78.91273862,78.79954823,78.68393078,78.67082055,78.77148829,78.90292254,79.17714909,79.23737881,79.31008854,79.30433494,79.46341455,79.3467342,79.44189076,79.75209145,80.03222022,80.63995116,80.76643483,81.13851036,81.43025827,81.64262217,81.95384655,82.24831934,82.54058034,82.92290338,83.14115439,83.43014845,83.43014845,83.87831731,84.43926798,84.55151653,85.00010424,85.00010424,85.00010424,85.78318676,85.78318676,85.78318676,86.23276117,86.23276117,86.68195391,86.68195391,86.68195391,86.68195391,86.70432663,86.72940097,86.66638241,86.47784327,85.83291801,85.70967248,85.56428468,85.38529974,85.29214695,84.8733563,84.72269718,84.13152108,84.01836909,83.74603648,83.5504404,82.38940547,81.99687127,81.33477128,80.88639651,80.4526341,79.80446166,80.09773682,80.9344061,81.55043831,81.86159227,82.26040489,82.5558959,82.40119273,82.59248461,83.38203013,84.41299778,85.59009606,87.21686227,88.66229584,90.24635091,92.412489,93.7809338,95.85201634,96.91506158,98.01785766,98.86243528,100,100.4794403,101.0318641,101.6094631,101.5868159,101.9774167,102.0664395,102.0072793,101.9360485,102.3588427,102.2223012,102.2862247,102.4412639,102.18612,101.5673618
강원  5년 초과 ~ 10년 이하,89.63083476,89.97731515,91.12222256,90.85867198,90.94122226,91.00136124,91.00376877,90.88366322,91.00112544,91.0266486,91.04162688,91.18208127,91.18208127,91.23620178,91.05338307,91.32196805,91.4730496,91.77427725,91.54039094,91.6810531,91.88888281,92.67269025,92.98533349,92.9683737,93.57611102,93.91604447,94.21792259,94.25891951,94.37402523,94.4044953,94.34463377,94.20755792,94.2383609,94.261459,94.50528365,94.70579381,94.89380743,94.97703235,95.05936509,95.42130061,95.55078436,95.66556889,95.8163473,95.77671143,96.25778135,96.60258891,96.88716578,96.9683112,96.97046549,97.06822825,97.23806154,97.39228004,97.48800482,97.83445031,98.06376821,98.32054422,98.44106626,98.79523647,99.37270031,99.62743715,99.92204255,100.0647897,100.3754623,100.7253579,101.062232,101.1900685,101.1912452,101.3146064,101.4185256,101.7279062,101.9143226,101.6522416,101.3700847,101.1774171,101.15756,101.1891269,100.6862513,100.1214199,99.35759296,97.95417441,97.00266555,96.63479091,96.42570038,95.9649117,95.70218906,95.73270256,95.66557373,94.6525057,93.1264675,92.24551816,92.12262929,91.26755173,89.68238912,89.26066287,88.65967828,89.28399625,90.54481877,90.96741609,91.0346787,90.55709957,90.65211385,91.16939257,90.93545663,91.82930092,92.56876309,93.09790329,94.34891921,96.31826314,98.72075686,99.2634623,99.42272292,99.61069854,99.79625764,100,100.5509737,101.1281319,101.2804193,101.7241001,102.1413296,102.0784021,102.2643866,102.1523868,102.0537901,102.0155513,101.9965588,101.574367,101.6293329,101.4494772
